,python,jupyter,pandas,numpy,tensorflow,keras,sklearn,r,rstudio,tidyverse,java,c,c++,c#,fortran,sas,matlab,spss,stata,excel,hadoop,spark,hive,pig,scala,tableau,d3,bi,sql,nosql,mysql,postgresql,sql server,mongo,redis,cassandra,neo4j,html,css,javascript,ruby,php,api,aws,cloud,big data,machine learning,deep learning,ai,nlp,graph,data visual,predictive,model,data mining,simulation,forecast,statistic,math,computer science,economics,engineering,clearance,job,company,location,job title,Link,Employees size,Industry,Revenue,city,state
210,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,https://www.indeed.com/rc/clk?jk=fc072cf68d7574af&fccid=a2faf1301ac6ad4b&vjs=3,Bosch Group,"Sunnyvale, CA 94085",Data Science Intern,https://www.indeed.com/cmp/Bosch/,"10,000+",Auto,more than $10B (USD),Sunnyvale,CA
211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,1,5,0,0,0,0,0,1,0,0,0,https://www.indeed.com/rc/clk?jk=b455b89e556f72bf&fccid=c46d0116f6e69eae&vjs=3,JP Morgan Chase,"Jersey City, NJ 07310",Data Scientist Associate - Workforce Analytics,https://www.indeed.com/cmp/JPMorgan-Chase/,"10,000+",Banks and Financial Services,more than $10B (USD),Jersey City,NJ
215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=eea204260f9651c0&fccid=76644a33987f2488&vjs=3,Gap Inc.,"San Francisco, CA",Data Scientist,https://www.indeed.com/cmp/Gap-Inc./,"10,000+",Retail,more than $10B (USD),San Francisco,CA
216,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,https://www.indeed.com/rc/clk?jk=0caa142ead53215c&fccid=c1099851e9794854&vjs=3,Apple,"Santa Clara Valley, CA 95014",Data Scientist - Machine Learning Engineer,https://www.indeed.com/cmp/Apple/,"10,000+",Computers and Electronics,more than $10B (USD),Santa Clara Valley,CA
220,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.indeed.com/rc/clk?jk=a0f54678b0add40e&fccid=370fca9e315e8e8d&vjs=3,"SixGen, Inc.","Hanover, MD 21076",Data Scientist - CI Poly,,,,,Hanover,MD
221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,https://www.indeed.com/rc/clk?jk=f137b78524037d97&fccid=e9870e3159e9c6ac&vjs=3,Central Intelligence Agency,"Washington, DC",Data Scientist,https://www.indeed.com/cmp/Central-Intelligence-Agency/,"10,000+",Government,,Washington,DC
222,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,https://www.indeed.com/rc/clk?jk=de79dfaea2f99876&fccid=76bdf609d8e825a5&vjs=3,AnaVation LLC,"Washington, DC",Data Scientist (Mid),,,,,Washington,DC
226,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,1,0,2,2,1,0,0,1,1,0,0,1,0,https://www.indeed.com/rc/clk?jk=fecf88a52129d0ca&fccid=3936d64dd9fc15f1&vjs=3,X-Mode Social,"Reston, VA",Data Scientist,https://www.indeed.com/cmp/X--mode-Social/,11 to 50,,,Reston,VA
227,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,https://www.indeed.com/rc/clk?jk=6d6b23b15ea6c3a6&fccid=bdc8c8a03f8e092c&vjs=3,Assent Advisory Group,"Washington, DC",Data Scientist,,,,,Washington,DC
231,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=decdf76e794c32e1&fccid=fc68da685e8aa986&vjs=3,Piper Companies,"Seattle, WA 98104",Data Scientist (Jr. to Sr. Level),https://www.indeed.com/cmp/Piper-Companies/,"501 to 1,000",Human Resources and Staffing,$25M to $100M (USD),Seattle,WA
232,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,0,0,2,0,4,1,2,1,0,0,1,1,1,0,2,0,https://www.indeed.com/rc/clk?jk=858becd7ad457223&fccid=0546c35e7dac62c6&vjs=3,Innovizo,"Arlington, VA",Data Scientist,,,,,Arlington,VA
233,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,1,0,1,0,https://www.indeed.com/company/Posting-on-the-behalf-of-Client-Company/jobs/Data-Scientist-2e42159703227564?fccid=cf61a52640e9f305&vjs=3,Posting on the behalf of Client Company,"Dallas, TX",Data Scientist (Risk Management),,,,,Dallas,TX
234,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,3,0,2,0,2,0,2,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=5faa9bc6c43b21f0&fccid=9e215d88a6b33622&vjs=3,Deloitte,"Rosslyn, VA 22209",Lead Data Scientist,https://www.indeed.com/cmp/Deloitte/,"10,000+",Consulting and Business Services,$1B to $5B (USD),Rosslyn,VA
235,2,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,0,2,1,1,1,1,1,0,https://www.indeed.com/rc/clk?jk=03bf0266daeca415&fccid=1fb2d72b890363ec&vjs=3,SphereOI Studios,"McLean, VA",Data Scientist/Machine Learning Expert - FT,,,,,McLean,VA
236,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,0,0,0,2,2,0,0,3,0,https://www.indeed.com/rc/clk?jk=4c6140ad5a1baf4a&fccid=cf4976b1a250fb07&vjs=3,Strike Social,"Chicago, IL 60606",Data Scientist (Entry Level),https://www.indeed.com/cmp/Strike-Social/,2 to 10,,$25M to $100M (USD),Chicago,IL
237,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,1,0,0,https://www.indeed.com/rc/clk?jk=979b4c7fd5ffe58d&fccid=8967910ad6ea433f&vjs=3,Symphony Health Solutions,United States,Data Scientist,https://www.indeed.com/cmp/Symphony-Health-Solutions/,201 to 500,Internet and Software,$5M to $25M (USD),United States,
238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,https://www.indeed.com/company/Systechcorp-Inc/jobs/Data-Scientist-b92aaeac64f17962?fccid=358c10d927fd8116&vjs=3,Systechcorp Inc,"New York, NY",Data Scientist,,,,,New York,NY
242,3,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,1,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=457b05965fa58efb&fccid=b3991d5c19e7c0f4&vjs=3,Elder Research Inc,"Arlington, VA 22201",Data Scientist,,,,,Arlington,VA
246,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,1,0,2,0,1,1,2,0,0,0,0,1,1,0,1,0,https://www.indeed.com/rc/clk?jk=6a3e3bfe1573c073&fccid=bc7a7932ec09a51e&vjs=3,Rigetti Computing,"Washington, DC",Data Scientist,,,,,Washington,DC
271,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,7,0,0,0,0,0,0,0,0,2,0,1,0,0,0,https://www.indeed.com/rc/clk?jk=b9989dd0b764e628&fccid=de71a49b535e21cb&vjs=3,IBM,United States,Data Scientist,https://www.indeed.com/cmp/IBM/,"10,000+",Consulting and Business Services,more than $10B (USD),United States,
272,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,https://www.indeed.com/company/Desh-Technology-Inc./jobs/Data-Scientist-5d0fbf30323d9a86?fccid=e169cdbdee4fdc2e&vjs=3,Desh Technology Inc.,"New York, NY",Data Scientist,,,,,New York,NY
273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,1,1,1,1,2,0,https://www.indeed.com/rc/clk?jk=5f711e212efeb994&fccid=a9bcf9da7de2f94a&vjs=3,Pivotal Software,"Washington, DC",Data Scientist,https://www.indeed.com/cmp/Pivotal-Labs-Inc/,51 to 200,,$25M to $100M (USD),Washington,DC
274,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=f9083622bd103e3d&fccid=6f39443632d7784f&vjs=3,"Gritter Francona, Inc.","Washington, DC 20530",Data Scientist/Business Analyst,,,,,Washington,DC
299,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,https://www.indeed.com/rc/clk?jk=17b2ffc9315d7dc4&fccid=1d7146bd38091a7a&vjs=3,Duolingo,"Pittsburgh, PA","Data Scientist, New Graduate (2020)",,,,,Pittsburgh,PA
303,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,5,4,6,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=106a3df3c47f4547&fccid=b3cdb239148d18e6&vjs=3,"OneSource IT, Inc.","Reston, VA 20192",Data Scientist,,,,,Reston,VA
304,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,https://www.indeed.com/rc/clk?jk=bf2cd900f3fd6c5f&fccid=d38498357cdcfc9a&vjs=3,NT Concepts,"Vienna, VA 22182",Data Scientist - You Make Data Sing,https://www.indeed.com/cmp/Nt-Concepts/,"501 to 1,000",Internet and Software,$25M to $100M (USD),Vienna,VA
305,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,https://www.indeed.com/rc/clk?jk=bf2cd900f3fd6c5f&fccid=d38498357cdcfc9a&vjs=3,NT Concepts,"Vienna, VA 22182",Data Scientist - You Make Data Sing,,,,,Vienna,VA
306,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,https://www.indeed.com/rc/clk?jk=bf2cd900f3fd6c5f&fccid=d38498357cdcfc9a&vjs=3,,,Data Scientist - You Make Data Sing,https://www.indeed.com/cmp/Nt-Concepts/,"501 to 1,000",Internet and Software,$25M to $100M (USD),,
307,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,https://www.indeed.com/rc/clk?jk=bf2cd900f3fd6c5f&fccid=d38498357cdcfc9a&vjs=3,,,Data Scientist - You Make Data Sing,,,,,,
308,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,9,1,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,https://www.indeed.com/rc/clk?jk=2fab133d47de78a7&fccid=b85c5070c3d3d8c8&vjs=3,Capital One - US,"Vienna, VA","Data Scientist, Digital Machine Learning",https://www.indeed.com/cmp/Capital-One/,"10,000+",Banks and Financial Services,more than $10B (USD),Vienna,VA
309,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/company/Savantis-solutions/jobs/Data-Scientist-edd8bb64bca5b3d9?fccid=4be22b3e3a2d6565&vjs=3,Savantis solutions,"North Brunswick, NJ",Data Scientist,,,,,North Brunswick,NJ
310,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.indeed.com/company/proton.ai/jobs/Data-Scientist-8cacfaa3c21d0129?fccid=6ea010549fb461cf&vjs=3,proton.ai,"Boston, MA",Data Scientist (Full-Time),,,,,Boston,MA
311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=45c7f8c9e819c9b4&fccid=add6d0a1c3e02a8a&vjs=3,1Thread,United States,Data Scientist,,,,,United States,
315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=af465070aa37e689&fccid=0d8b6be065f3670d&vjs=3,Money Map Press,"Baltimore, MD 21201",Jr. Data Scientist,https://www.indeed.com/cmp/Money-Map-Press/,51 to 200,,$25M to $100M (USD),Baltimore,MD
316,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,2,0,0,2,0,0,0,1,0,0,0,1,1,https://www.indeed.com/company/Metronome-LLC/jobs/Data-Scientist-d41b9d79ede290cd?fccid=b863099b32ad06b7&vjs=3,Metronome LLC,"Vienna, VA",Data Scientist,https://www.indeed.com/cmp/Metronome-LLC/,11 to 50,,$5M to $25M (USD),Vienna,VA
320,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=1b339f72d510f852&fccid=ea4b9d43d2edf4b3&vjs=3,Øptimus Consulting,"Alexandria, VA",Associate Data Scientist,,,,,Alexandria,VA
324,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,5,0,0,2,1,1,0,0,0,https://www.indeed.com/rc/clk?jk=d8a22452334d84e8&fccid=91c6ebff39718859&vjs=3,,,Data Scientist - Data Mining - FS Poly Required,,,,,,
325,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,https://www.indeed.com/rc/clk?jk=e4c11fa6f28221a5&fccid=f7f543c96e5aa504&vjs=3,Innovations for Poverty,"Washington, DC 20005",Global Data Scientist,,,,,Washington,DC
329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=22d7cfc1cea25b36&fccid=8af6205f85b14080&vjs=3,eureka strategic consulting,"Columbia, MD 21045",Data Scientist,,,,,Columbia,MD
330,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,2,2,1,2,0,2,0,1,0,0,1,https://www.indeed.com/company/Guzman-&-Griffin-Technologies-Inc/jobs/Data-Scientist-b7b304e9a76b64e5?fccid=4a43896aa6598a77&vjs=3,Guzman & Griffin Technologies Inc,"Washington, DC",Data Scientist,,,,,Washington,DC
331,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,https://www.indeed.com/rc/clk?jk=26e792f6c57b0ff1&fccid=cf332e5dd36125b9&vjs=3,MindX,"Bethesda, MD 20814",Neural Data Scientist,,,,,Bethesda,MD
347,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,0,https://www.indeed.com/rc/clk?jk=ec4b2c6094fb1bf4&fccid=fd1f6255717cee80&vjs=3,University of Maryland,"College Park, MD 20740",Junior Data Scientist,https://www.indeed.com/cmp/University-of-Maryland-University-College/,"10,000+",Education and Schools,$1B to $5B (USD),College Park,MD
348,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,4,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,https://www.indeed.com/rc/clk?jk=cd47cbc79b845b25&fccid=fc68da685e8aa986&vjs=3,Piper Companies,"Reston, VA 20190",Data Scientist,https://www.indeed.com/cmp/Piper-Companies/,"501 to 1,000",Human Resources and Staffing,$25M to $100M (USD),Reston,VA
352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,2,0,1,1,1,0,https://www.indeed.com/rc/clk?jk=8580e7bbc0867d76&fccid=7013e4ec7b45a8e9&vjs=3,"The Air-Conditioning, Heating, and Refrigeration Institute (AHRI)","Arlington, VA 22201",Data Scientist - Certification,,,,,Arlington,VA
356,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,3,1,0,0,1,0,https://www.indeed.com/rc/clk?jk=cdb2006cc7fa4e4a&fccid=e8a6241bc4fe2964&vjs=3,Cincinnati Reds,"Cincinnati, OH 45203",Data Scientist,https://www.indeed.com/cmp/Cincinnati-Reds/,201 to 500,"Restaurants, Travel and Leisure",$1M to $5M (USD),Cincinnati,OH
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,"https://www.indeed.com/company/Trademark-Global,-LLC/jobs/Data-Scientist-daf5fa005475fdd5?fccid=d0da0dadf3a666e8&vjs=3","Trademark Global, LLC","Lorain, OH 44053",Data Scientist,,,,,Lorain,OH
364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=355a4dcf86364909&fccid=fcf42d9d883ae5bd&vjs=3,Smartlocating Corporation,United States,Data Scientist / Analyst,,,,,United States,
373,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,https://www.indeed.com/rc/clk?jk=1ab624a61255961e&fccid=76bdf609d8e825a5&vjs=3,AnaVation LLC,"Washington, DC",Data Scientist (Senior),,,,,Washington,DC
398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,1,0,3,3,2,0,2,0,https://www.indeed.com/rc/clk?jk=e0f07299efcd7ec5&fccid=9ce4da542035a9ae&vjs=3,Marshfield Clinic Health System,"Marshfield, WI 54449",Data Scientist,https://www.indeed.com/cmp/Marshfield-Clinic-Health-System/,"5,001 to 10,000",Health Care,,Marshfield,WI
399,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,https://www.indeed.com/rc/clk?jk=13a4bb1e3087abff&fccid=95595c289f5074c2&vjs=3,Nehemiah Security,"Tysons Corner, VA",Data Scientist,,,,,Tysons Corner,VA
400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=d0b0022b9afc2ace&fccid=5e7b71ca4e6f13fe&vjs=3,Physera,United States,Data Scientist,,,,,United States,
404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,3,0,1,0,2,1,1,0,0,0,https://www.indeed.com/company/Zelus-Analytics/jobs/Data-Scientist-6ab79f23740fe62e?fccid=80816981c594885b&vjs=3,Zelus Analytics,"Austin, TX 78703",Data Scientist - Sports,,,,,Austin,TX
408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,0,2,2,1,0,1,0,https://www.indeed.com/rc/clk?jk=100aebcc95eef3de&fccid=9ce4da542035a9ae&vjs=3,Marshfield Clinic Health System,"Marshfield, WI 54449",Data Scientist Associate,https://www.indeed.com/cmp/Marshfield-Clinic-Health-System/,"5,001 to 10,000",Health Care,,Marshfield,WI
412,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,1,0,0,0,0,0,3,0,https://www.indeed.com/rc/clk?jk=afa461d63f0adbf6&fccid=11811b52a7138086&vjs=3,ShopKeep,"New York, NY",Data Scientist,https://www.indeed.com/cmp/Shopkeep/,51 to 200,,$25M to $100M (USD),New York,NY
416,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,1,1,1,1,2,0,https://www.indeed.com/rc/clk?jk=2e48a21ca1df8d40&fccid=c1099851e9794854&vjs=3,Apple,"Austin, TX 78758",Data Scientist,https://www.indeed.com/cmp/Apple/,"10,000+",Computers and Electronics,more than $10B (USD),Austin,TX
420,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,1,0,1,0,https://www.indeed.com/company/Isarecruit.com/jobs/Data-Scientist-fad4053cef3cdce1?fccid=e27e81868b397fc9&vjs=3,,,Data Scientist (Risk Management),,,,,,
