,python,jupyter,pandas,numpy,tensorflow,keras,sklearn,r,rstudio,tidyverse,java,c,c++,c#,fortran,sas,matlab,spss,stata,excel,hadoop,spark,hive,pig,scala,tableau,d3,bi,sql,nosql,mysql,postgresql,sql server,mongo,redis,cassandra,neo4j,html,css,javascript,ruby,php,api,aws,cloud,big data,machine learning,deep learning,ai,nlp,graph,data visual,predictive,model,data mining,simulation,forecast,statistic,math,computer science,economics,engineering,clearance,job,company,location,job title,Link,Employees size,Industry,Revenue,city,state
12040,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=5d1872e4e49572a5&fccid=91bbe5abd5c92a78&vjs=3,,,Data Scientist,,,,,,
12041,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=5d1872e4e49572a5&fccid=91bbe5abd5c92a78&vjs=3,,,Data Scientist,https://www.indeed.com/cmp/Mode/,51 to 200,,,,
12059,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=5d1872e4e49572a5&fccid=91bbe5abd5c92a78&vjs=3,Mode,"San Francisco, CA",Data Scientist,,,,,San Francisco,CA
12060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=5d1872e4e49572a5&fccid=91bbe5abd5c92a78&vjs=3,Mode,"San Francisco, CA",Data Scientist,https://www.indeed.com/cmp/Mode/,51 to 200,,,San Francisco,CA
12401,2,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,2,0,0,0,2,2,2,2,2,0,https://www.indeed.com/rc/clk?jk=21649f4e9e6057cf&fccid=761c44c17d636bfe&vjs=3,Ford Motor Company,"Dearborn, MI 48126",Data Scientist - Connected Vehicle Analytics,https://www.indeed.com/cmp/Ford-Motor-Company/,"10,000+",Auto,more than $10B (USD),Dearborn,MI
12415,2,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,2,0,0,0,2,2,2,2,2,0,https://www.indeed.com/rc/clk?jk=21649f4e9e6057cf&fccid=761c44c17d636bfe&vjs=3,Ford Motor Company,"Dearborn, MI 48126",Data Scientist - Connected Vehicle Analytics,,,,,Dearborn,MI
12667,2,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,2,0,0,0,2,2,2,2,2,0,https://www.indeed.com/rc/clk?jk=21649f4e9e6057cf&fccid=761c44c17d636bfe&vjs=3,,,Data Scientist - Connected Vehicle Analytics,https://www.indeed.com/cmp/Ford-Motor-Company/,"10,000+",Auto,more than $10B (USD),,
12681,2,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,2,0,0,0,2,2,2,2,2,0,https://www.indeed.com/rc/clk?jk=21649f4e9e6057cf&fccid=761c44c17d636bfe&vjs=3,,,Data Scientist - Connected Vehicle Analytics,,,,,,
12762,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,2,2,2,0,0,0,https://www.indeed.com/rc/clk?jk=0dd78bf112c90647&fccid=ce98b92ee31b8e26&vjs=3,GridEdge,"New York, NY",Data Scientist,,,,,New York,NY
13123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=292897b04e509bf4&fccid=734cb5a01ee60f80&vjs=3,Microsoft,"Redmond, WA",Senior Data & Applied Scientist,https://www.indeed.com/cmp/Microsoft/,"10,000+",Internet and Software,more than $10B (USD),Redmond,WA
13484,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,https://www.indeed.com/rc/clk?jk=6d3bde089c0a4453&fccid=c6f63404f4580642&vjs=3,"Inscopix, Inc.","Palo Alto, CA 94303",Data Scientist,,,,,Palo Alto,CA
13579,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,https://www.indeed.com/rc/clk?jk=6d3bde089c0a4453&fccid=c6f63404f4580642&vjs=3,,,Data Scientist,,,,,,
13845,2,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,1,3,1,1,0,1,1,0,0,0,1,https://www.indeed.com/rc/clk?jk=5cd71f13343451fd&fccid=3d53e65e7a3a3738&vjs=3,Twinn Intelligence Group,"Reston, VA",Data Scientist - (Active) TS/SCI w/Poly,https://www.indeed.com/cmp/Twinn-Intelligence-Group/,11 to 50,,$1M to $5M (USD),Reston,VA
13846,2,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,1,3,1,1,0,1,1,0,0,0,1,https://www.indeed.com/rc/clk?jk=5cd71f13343451fd&fccid=3d53e65e7a3a3738&vjs=3,Twinn Intelligence Group,"Reston, VA",Data Scientist - (Active) TS/SCI w/Poly,,,,,Reston,VA
13864,2,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,1,3,1,1,0,1,1,0,0,0,1,https://www.indeed.com/rc/clk?jk=5cd71f13343451fd&fccid=3d53e65e7a3a3738&vjs=3,,,Data Scientist - (Active) TS/SCI w/Poly,https://www.indeed.com/cmp/Twinn-Intelligence-Group/,11 to 50,,$1M to $5M (USD),,
13865,2,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,1,3,1,1,0,1,1,0,0,0,1,https://www.indeed.com/rc/clk?jk=5cd71f13343451fd&fccid=3d53e65e7a3a3738&vjs=3,,,Data Scientist - (Active) TS/SCI w/Poly,,,,,,
14206,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,2,1,1,0,1,0,https://www.indeed.com/rc/clk?jk=b947bd42b2528214&fccid=5bde9102c6fe9185&vjs=3,MachineZone,"Palo Alto, CA 94301",Data Scientist,https://www.indeed.com/cmp/Machinezone/,,,,Palo Alto,CA
14567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=53938a595b21f2f6&fccid=b182cbe2310ccfbe&vjs=3,Practice Paradigm,United States,Data/Financial Scientist,,,,,United States,
14909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=53938a595b21f2f6&fccid=b182cbe2310ccfbe&vjs=3,,,Data/Financial Scientist,,,,,,
14928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,3,0,3,0,0,https://www.indeed.com/rc/clk?jk=0854f9a8fdbfa4cd&fccid=822bc5d9a49270ea&vjs=3,Walmart,"Bentonville, AR 72712",Data Scientist - Tech,https://www.indeed.com/cmp/Walmart/,"10,000+",Retail,more than $10B (USD),Bentonville,AR
14942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,3,0,3,0,0,https://www.indeed.com/rc/clk?jk=0854f9a8fdbfa4cd&fccid=822bc5d9a49270ea&vjs=3,Walmart,"Bentonville, AR 72712",Data Scientist - Tech,,,,,Bentonville,AR
15222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,3,0,3,0,0,https://www.indeed.com/rc/clk?jk=0854f9a8fdbfa4cd&fccid=822bc5d9a49270ea&vjs=3,,,Data Scientist - Tech,https://www.indeed.com/cmp/Walmart/,"10,000+",Retail,more than $10B (USD),,
15236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,3,0,3,0,0,https://www.indeed.com/rc/clk?jk=0854f9a8fdbfa4cd&fccid=822bc5d9a49270ea&vjs=3,,,Data Scientist - Tech,,,,,,
15369,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/company/Pharma-RI-International/jobs/Pharmaceutical-Data-Scientist-ca5b40bdbdb6268d?fccid=f759c6dab2522582&vjs=3,Pharma RI International,"Woodcliff Lake, NJ",Pharmaceutical Data Scientist,,,,,Woodcliff Lake,NJ
15445,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/company/Pharma-RI-International/jobs/Pharmaceutical-Data-Scientist-ca5b40bdbdb6268d?fccid=f759c6dab2522582&vjs=3,,,Pharmaceutical Data Scientist,,,,,,
15730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,https://www.indeed.com/rc/clk?jk=e712d77c438e3387&fccid=729c533086ecca33&vjs=3,Global Data Analytics,"Pittsburgh, PA",Data Scientist,,,,,Pittsburgh,PA
16171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0,0,https://www.indeed.com/company/Rocket/jobs/Data-Scientist-fa19120c66e742a5?fccid=c9a7291ed2495da7&vjs=3,Rocket,"Las Vegas, NV 89183",Data Scientist,,,,,Las Vegas,NV
16361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0,0,https://www.indeed.com/company/Rocket/jobs/Data-Scientist-fa19120c66e742a5?fccid=c9a7291ed2495da7&vjs=3,,,Data Scientist,,,,,,
16532,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,https://www.indeed.com/rc/clk?jk=823a667364d3df48&fccid=5bd99dfa21c8a490&vjs=3,Bank of America,"Charlotte, NC 28255",AML Data Scientist,https://www.indeed.com/cmp/Bank-of-America/,"10,000+",Banks and Financial Services,more than $10B (USD),Charlotte,NC
16541,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,https://www.indeed.com/rc/clk?jk=823a667364d3df48&fccid=5bd99dfa21c8a490&vjs=3,Bank of America,"Charlotte, NC 28255",AML Data Scientist,,,,,Charlotte,NC
16703,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,https://www.indeed.com/rc/clk?jk=823a667364d3df48&fccid=5bd99dfa21c8a490&vjs=3,,,AML Data Scientist,https://www.indeed.com/cmp/Bank-of-America/,"10,000+",Banks and Financial Services,more than $10B (USD),,
16712,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,https://www.indeed.com/rc/clk?jk=823a667364d3df48&fccid=5bd99dfa21c8a490&vjs=3,,,AML Data Scientist,,,,,,
16893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,2,1,0,0,0,1,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=a2c0538674cfe243&fccid=b2d899f595c435be&vjs=3,Customer Value Partners,"Arlington, VA",Senior Data Scientist,https://www.indeed.com/cmp/Customer-Value-Partners/,51 to 200,Consulting and Business Services,$5M to $25M (USD),Arlington,VA
16911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,2,1,0,0,0,1,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=a2c0538674cfe243&fccid=b2d899f595c435be&vjs=3,Customer Value Partners,"Arlington, VA",Senior Data Scientist,,,,,Arlington,VA
17271,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,2,1,0,0,0,1,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=a2c0538674cfe243&fccid=b2d899f595c435be&vjs=3,,,Senior Data Scientist,https://www.indeed.com/cmp/Customer-Value-Partners/,51 to 200,Consulting and Business Services,$5M to $25M (USD),,
17289,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,2,1,0,0,0,1,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=a2c0538674cfe243&fccid=b2d899f595c435be&vjs=3,,,Senior Data Scientist,,,,,,
17334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,https://www.indeed.com/rc/clk?jk=448c046c5e818ebe&fccid=cf79f96fb3ec99fe&vjs=3,Slice,"New York, NY 10017",Senior Data Scientist,https://www.indeed.com/cmp/Slice/,51 to 200,Consulting and Business Services,$5M to $25M (USD),New York,NY
17695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,1,0,1,0,https://www.indeed.com/rc/clk?jk=1acc6dc83f163afa&fccid=a7c5036618407010&vjs=3,McKesson,"Atlanta, GA 30329",Data Scientist,https://www.indeed.com/cmp/Mckesson/,"10,000+",Health Care,more than $10B (USD),Atlanta,GA
17698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,1,0,1,0,https://www.indeed.com/rc/clk?jk=1acc6dc83f163afa&fccid=a7c5036618407010&vjs=3,McKesson,"Atlanta, GA 30329",Data Scientist,,,,,Atlanta,GA
17758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,1,0,1,0,https://www.indeed.com/rc/clk?jk=1acc6dc83f163afa&fccid=a7c5036618407010&vjs=3,,,Data Scientist,https://www.indeed.com/cmp/Mckesson/,"10,000+",Health Care,more than $10B (USD),,
17761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,1,0,1,0,https://www.indeed.com/rc/clk?jk=1acc6dc83f163afa&fccid=a7c5036618407010&vjs=3,,,Data Scientist,,,,,,
18136,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,0,0,https://www.indeed.com/rc/clk?jk=9919d4700f217000&fccid=35d653c09c2712b6&vjs=3,NBCUniversal,"New York, NY","Data Science Summer 2020 Internships – New York, NY",https://www.indeed.com/cmp/Nbcuniversal/,"10,000+","Media, News and Publishing",$5M to $25M (USD),New York,NY
18497,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,3,0,0,1,1,0,0,0,0,0,0,0,2,0,https://www.indeed.com/rc/clk?jk=dfdeb7a324a673fc&fccid=b19228910877f585&vjs=3,Entromy,"Boston, MA",Data Scientist— NLP Specialist,,,,,Boston,MA
18611,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,3,0,0,1,1,0,0,0,0,0,0,0,2,0,https://www.indeed.com/rc/clk?jk=dfdeb7a324a673fc&fccid=b19228910877f585&vjs=3,,,Data Scientist— NLP Specialist,,,,,,
18858,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=c892b1857ee7eb73&fccid=4f051ec7153ae173&vjs=3,BPMLinks,"Denver, CO",Data Scientist,,,,,Denver,CO
19086,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=c892b1857ee7eb73&fccid=4f051ec7153ae173&vjs=3,,,Data Scientist,,,,,,
19219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=d40400e6703b4da6&fccid=da33f48dbeb2e889&vjs=3,Eurofins Lancaster Laboratories Inc.,"Lancaster, PA",Data Review Scientist Medical Device Container Testing,https://www.indeed.com/cmp/Eurofins/,"10,000+",Pharmaceuticals,$1B to $5B (USD),Lancaster,PA
19226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=d40400e6703b4da6&fccid=da33f48dbeb2e889&vjs=3,Eurofins Lancaster Laboratories Inc.,"Lancaster, PA",Data Review Scientist Medical Device Container Testing,,,,,Lancaster,PA
19366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=d40400e6703b4da6&fccid=da33f48dbeb2e889&vjs=3,,,Data Review Scientist Medical Device Container Testing,https://www.indeed.com/cmp/Eurofins/,"10,000+",Pharmaceuticals,$1B to $5B (USD),,
19373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=d40400e6703b4da6&fccid=da33f48dbeb2e889&vjs=3,,,Data Review Scientist Medical Device Container Testing,,,,,,
19660,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,1,0,2,1,1,0,0,0,1,1,0,0,0,https://www.indeed.com/rc/clk?jk=922edd8ebd0c4276&fccid=07bc7e159c95f065&vjs=3,Publicis Spine,"San Francisco, CA",Data Scientist,,,,,San Francisco,CA
20021,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,12,2,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=6f2bbdc479266efb&fccid=b85c5070c3d3d8c8&vjs=3,Capital One - US,"McLean, VA",Machine Learning Scientist- NLP,https://www.indeed.com/cmp/Capital-One/,"10,000+",Banks and Financial Services,more than $10B (USD),McLean,VA
20382,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,https://www.indeed.com/rc/clk?jk=3b7833543ae6a735&fccid=e3cc433b8dba2a90&vjs=3,Datastrong,"Washington, DC",Data Scientist,,,,,Washington,DC
20401,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,https://www.indeed.com/rc/clk?jk=3b7833543ae6a735&fccid=e3cc433b8dba2a90&vjs=3,,,Data Scientist,,,,,,
20743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,https://www.indeed.com/rc/clk?jk=c8045b8ddc9dab49&fccid=af0ca033223e5c78&vjs=3,Huobi,"Sunnyvale, CA",Data Scientist,,,,,Sunnyvale,CA
20952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,https://www.indeed.com/rc/clk?jk=c8045b8ddc9dab49&fccid=af0ca033223e5c78&vjs=3,,,Data Scientist,,,,,,
21104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,1,0,0,1,0,0,https://www.indeed.com/rc/clk?jk=f1a74e5c34c6cb18&fccid=053c0caee91baa24&vjs=3,Brigham & Women's Hospital(BWH),"Boston, MA 02115",Clinical Data Scientist / 40 Hours / Day / BWH APSI,https://www.indeed.com/cmp/Brigham-and-Women%27s-Hospital-%28bwh%29/,"10,000+",Health Care,,Boston,MA
21110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,1,0,0,1,0,0,https://www.indeed.com/rc/clk?jk=f1a74e5c34c6cb18&fccid=053c0caee91baa24&vjs=3,Brigham & Women's Hospital(BWH),"Boston, MA 02115",Clinical Data Scientist / 40 Hours / Day / BWH APSI,,,,,Boston,MA
21218,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,1,0,0,1,0,0,https://www.indeed.com/rc/clk?jk=f1a74e5c34c6cb18&fccid=053c0caee91baa24&vjs=3,,,Clinical Data Scientist / 40 Hours / Day / BWH APSI,https://www.indeed.com/cmp/Brigham-and-Women%27s-Hospital-%28bwh%29/,"10,000+",Health Care,,,
