,python,jupyter,pandas,numpy,tensorflow,keras,sklearn,r,rstudio,tidyverse,java,c,c++,c#,fortran,sas,matlab,spss,stata,excel,hadoop,spark,hive,pig,scala,tableau,d3,bi,sql,nosql,mysql,postgresql,sql server,mongo,redis,cassandra,neo4j,html,css,javascript,ruby,php,api,aws,cloud,big data,machine learning,deep learning,ai,nlp,graph,data visual,predictive,model,data mining,simulation,forecast,statistic,math,computer science,economics,engineering,clearance,job,company,location,job title,Link,Employees size,Industry,Revenue,city,state
45,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,5,2,1,0,1,1,0,https://www.indeed.com/rc/clk?jk=4c8a627f1ee36a8f&fccid=c1099851e9794854&vjs=3,Apple,"Santa Clara Valley, CA 95014",Data Scientist / Statistician / Economist,,,,,Santa Clara Valley,CA
46,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,5,2,1,0,1,1,0,https://www.indeed.com/rc/clk?jk=4c8a627f1ee36a8f&fccid=c1099851e9794854&vjs=3,Apple,"Santa Clara Valley, CA 95014",Data Scientist / Statistician / Economist,https://www.indeed.com/cmp/Apple/,"10,000+",Computers and Electronics,more than $10B (USD),Santa Clara Valley,CA
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,2,0,https://www.indeed.com/rc/clk?jk=cdf4488bd98e6a46&fccid=e9870e3159e9c6ac&vjs=3,Central Intelligence Agency,"Washington, DC",Graduate Studies Program - Data Scientist,https://www.indeed.com/cmp/Central-Intelligence-Agency/,"10,000+",Government,,Washington,DC
48,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,1,1,0,0,1,1,1,1,4,0,https://www.indeed.com/rc/clk?jk=ec607267ad668783&fccid=04233dcb6353e8e1&vjs=3,Biogen,"Cambridge, MA 02142",Data Scientist (Cambridge or RTP),https://www.indeed.com/cmp/Biogen/,"5,001 to 10,000",Pharmaceuticals,more than $10B (USD),Cambridge,MA
52,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,5,4,6,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=106a3df3c47f4547&fccid=b3cdb239148d18e6&vjs=3,"OneSource IT, Inc.","Reston, VA 20192",Data Scientist,,,,,Reston,VA
56,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,2,0,0,0,0,1,0,0,0,1,1,0,0,1,0,https://www.indeed.com/rc/clk?jk=059cf6d0b4f9d270&fccid=a88e611ddef97571&vjs=3,Starbucks,"Seattle, WA","data scientist, Insights & Analytics - Seattle, WA",https://www.indeed.com/cmp/Starbucks/,"10,000+","Restaurants, Travel and Leisure",more than $10B (USD),Seattle,WA
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=0b13f4ebbc558ed3&fccid=9e215d88a6b33622&vjs=3,Deloitte,"Rosslyn, VA 22209",Data Scientist,https://www.indeed.com/cmp/Deloitte/,"10,000+",Consulting and Business Services,$1B to $5B (USD),Rosslyn,VA
58,2,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,1,1,1,0,1,0,https://www.indeed.com/rc/clk?jk=1e686166d30fd118&fccid=de71a49b535e21cb&vjs=3,IBM,United States,Entry Level - Associate Data Scientist,https://www.indeed.com/cmp/IBM/,"10,000+",Consulting and Business Services,more than $10B (USD),United States,
59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=8c9277695be5f139&fccid=b2d899f595c435be&vjs=3,Customer Value Partners,"Washington, DC",Data Scientist - Entry Level,https://www.indeed.com/cmp/Customer-Value-Partners/,51 to 200,Consulting and Business Services,$5M to $25M (USD),Washington,DC
60,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,1,1,1,0,0,0,1,0,0,0,2,2,0,0,0,1,https://www.indeed.com/rc/clk?jk=f81ccf9d3218eed3&fccid=4e041af1d0af1bc8&vjs=3,Booz Allen Hamilton,"Washington, DC",Data Scientist,https://www.indeed.com/cmp/Booz-Allen-Hamilton/,"10,000+",Consulting and Business Services,$5B to $10B (USD),Washington,DC
61,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=267e7cf7de2959c7&fccid=de71a49b535e21cb&vjs=3,IBM,United States,Entry Level Data Scientist,https://www.indeed.com/cmp/IBM/,"10,000+",Consulting and Business Services,more than $10B (USD),United States,
62,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,4,0,1,1,0,0,0,0,1,0,https://www.indeed.com/rc/clk?jk=37298b857bbb88cf&fccid=4c3bc2bd3fda6e72&vjs=3,Social Science Research Solutions (SSRS),"Glen Mills, PA",Data Scientist,,,,,Glen Mills,PA
66,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/company/proton.ai/jobs/Data-Scientist-8cacfaa3c21d0129?fccid=6ea010549fb461cf&vjs=3,proton.ai,"Boston, MA",Data Scientist (Full-Time),,,,,Boston,MA
67,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,5,2,4,0,0,3,1,1,0,0,2,https://www.indeed.com/company/National-Geospatial--Intelligence-Agency/jobs/Data-Scientist-b256b53ecd3ff662?fccid=5328ab5d4655b9b1&vjs=3,National Geospatial-Intelligence Agency,"Springfield, VA",Data Scientist,https://www.indeed.com/cmp/National-Geospatial--intelligence-Agency/,"5,001 to 10,000",,,Springfield,VA
68,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=b29e626174c8f519&fccid=5e17b5656d492e70&vjs=3,,,Data Scientist,,,,,,
69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,1,0,https://www.indeed.com/rc/clk?jk=9724447b01365612&fccid=8a813d7674dea751&vjs=3,Perspecta,"Washington, DC 20319",Data Scientist,https://www.indeed.com/cmp/Perspecta/,"10,000+",Internet and Software,,Washington,DC
70,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,https://www.indeed.com/rc/clk?jk=ddf627c56a1c3cc9&fccid=de71a49b535e21cb&vjs=3,IBM,United States,Data Scientist,https://www.indeed.com/cmp/IBM/,"10,000+",Consulting and Business Services,more than $10B (USD),United States,
71,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,5,0,0,1,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=1636faa0308fd08f&fccid=1577085fc2290983&vjs=3,Source Enterprises,"New York, NY",Data Scientist,,,,,New York,NY
80,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,0,0,1,0,3,1,2,1,0,0,1,1,1,0,2,0,https://www.indeed.com/rc/clk?jk=858becd7ad457223&fccid=0546c35e7dac62c6&vjs=3,Innovizo,"Arlington, VA",Data Scientist,,,,,Arlington,VA
84,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,2,1,1,0,1,0,https://www.indeed.com/rc/clk?jk=2184e6ebe7290146&fccid=e198e2c44e180800&vjs=3,Gallup,"Washington, DC",Data Scientist,https://www.indeed.com/cmp/Gallup/,"1,001 to 5,000",Consulting and Business Services,$100M to $500M (USD),Washington,DC
85,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,1,1,0,1,0,https://www.indeed.com/rc/clk?jk=2986305e03bcd41c&fccid=dc2638a079b95f93&vjs=3,Billy Casper Golf,"Reston, VA",Data Scientist,https://www.indeed.com/cmp/Billy-Casper-Golf/,"5,001 to 10,000",,$25M to $100M (USD),Reston,VA
86,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/company/SConcept/jobs/Junior-Data-Scientist-607ad150fe41d364?fccid=70f16c38317f3a32&vjs=3,SConcept,"New York, NY",Jr. Data Scientist,,,,,New York,NY
87,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,2,0,1,0,https://www.indeed.com/rc/clk?jk=104d7c13e991d279&fccid=acf786d7ca32d66d&vjs=3,MassMutual,"Amherst, MA 01002",Jr. Data Scientist- Data Science Development Program,https://www.indeed.com/cmp/Massmutual-Financial-Group/,"5,001 to 10,000",Banks and Financial Services,more than $10B (USD),Amherst,MA
88,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,https://www.indeed.com/rc/clk?jk=d5b2967ebe19a844&fccid=1184ecce6b1e770e&vjs=3,Bloomberg BNA,"Washington, DC",Associate Data Scientist,https://www.indeed.com/cmp/Bloomberg-Bna/,"1,001 to 5,000",Consulting and Business Services,$500M to $1B (USD),Washington,DC
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,https://www.indeed.com/company/The-Recycling-Partnership/jobs/Data-Scientist-8b8db5374b63c22b?fccid=37b47e1da5985102&vjs=3,,,Data Scientist,,,,,,
90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/company/Sky-RPO/jobs/Senior-Data-Scientist-5daf99b6b55d2d92?fccid=5e049852524685ca&vjs=3,Sky RPO,"Atlanta, GA",Sr. Data Scientist,,,,,Atlanta,GA
94,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,https://www.indeed.com/rc/clk?jk=6d6b23b15ea6c3a6&fccid=bdc8c8a03f8e092c&vjs=3,Assent Advisory Group,"Washington, DC",Data Scientist,,,,,Washington,DC
95,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,1,https://www.indeed.com/rc/clk?jk=e511cf02ca2f027e&fccid=a4e4e2eaf26690c9&vjs=3,Accenture,"Washington, DC 20006",Federal - Data Scientist,https://www.indeed.com/cmp/Accenture/,"10,000+",Consulting and Business Services,more than $10B (USD),Washington,DC
99,1,0,0,0,0,0,0,2,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,https://www.indeed.com/rc/clk?jk=be22de35b159493b&fccid=4819693c833d5b6e&vjs=3,,,Integrative Data Scientist - Bioinformatics,,,,,,
100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,1,1,1,1,2,0,https://www.indeed.com/rc/clk?jk=5f711e212efeb994&fccid=a9bcf9da7de2f94a&vjs=3,Pivotal Software,"Washington, DC",Data Scientist,https://www.indeed.com/cmp/Pivotal-Labs-Inc/,51 to 200,,$25M to $100M (USD),Washington,DC
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,https://www.indeed.com/company/win2lead-LLC/jobs/Data-Scientist-c16a77f01d5e992c?fccid=2736f208401af742&vjs=3,win2lead LLC,"Memphis, TN",Data Scientist,,,,,Memphis,TN
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,https://www.indeed.com/rc/clk?jk=64118f7a76c6d17a&fccid=4e041af1d0af1bc8&vjs=3,Booz Allen Hamilton,"Alexandria, VA","Data Scientist, Junior",https://www.indeed.com/cmp/Booz-Allen-Hamilton/,"10,000+",Consulting and Business Services,$5B to $10B (USD),Alexandria,VA
114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=ec30f27ef3101ef6&fccid=2699c4da8c6b326b&vjs=3,HireBlazer,"Austin, TX",Junior Data Scientist,,,,,Austin,TX
115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=45c7f8c9e819c9b4&fccid=add6d0a1c3e02a8a&vjs=3,,,Data Scientist,,,,,,
116,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,1,0,1,0,1,1,1,0,3,0,https://www.indeed.com/rc/clk?jk=05421b7c3df30037&fccid=eda0d922dad148f7&vjs=3,TMP WORLDWIDE,"McLean, VA",Data Scientist (2326),https://www.indeed.com/cmp/Tmp-Worldwide/,"1,001 to 5,000",Human Resources and Staffing,,McLean,VA
117,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,https://www.indeed.com/rc/clk?jk=6f9f29f8476a0ae4&fccid=950f3c78af807bb4&vjs=3,Premise,"Washington, DC",Junior Geospatial Data Scientist,https://www.indeed.com/cmp/Premise/,51 to 200,,,Washington,DC
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,https://www.indeed.com/rc/clk?jk=f137b78524037d97&fccid=e9870e3159e9c6ac&vjs=3,Central Intelligence Agency,"Washington, DC",Data Scientist,https://www.indeed.com/cmp/Central-Intelligence-Agency/,"10,000+",Government,,Washington,DC
119,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,1,0,2,0,https://www.indeed.com/company/Ares-Materials-Inc/jobs/Internship-bd0eb74ea9726df3?fccid=ae8d6f127e3acf87&vjs=3,Ares Materials Inc,"Plano, TX 75074",Internship - Data Scientist / Machine Learning Engineer,,,,,Plano,TX
120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,6,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,https://www.indeed.com/company/Avancer-Corporation/jobs/Data-Scientist-15d4a9c2635bc341?fccid=fcc72fc216d0d292&vjs=3,Avancer Corporation,"Charlotte, NC",Data Scientist,,,,,Charlotte,NC
121,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,5,1,1,0,2,1,2,0,1,0,https://www.indeed.com/rc/clk?jk=c08b1772d9364671&fccid=734cb5a01ee60f80&vjs=3,Microsoft,"Bellevue, WA 98004",Data & Applied Scientist,https://www.indeed.com/cmp/Microsoft/,"10,000+",Internet and Software,more than $10B (USD),Bellevue,WA
122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=8e12b8e3632a2a27&fccid=4d4a49f350058210&vjs=3,Plexus Scientific Corporation,"Washington, DC 20001",Data Scientist/Data Analyst,,,,,Washington,DC
123,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,https://www.indeed.com/rc/clk?jk=54558e00da9f832d&fccid=d36e68037c569543&vjs=3,FourthWall Media,"Sterling, VA 20166",Data Scientist,,,,,Sterling,VA
124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=af465070aa37e689&fccid=0d8b6be065f3670d&vjs=3,Money Map Press,"Baltimore, MD 21201",Jr. Data Scientist,https://www.indeed.com/cmp/Money-Map-Press/,51 to 200,,$25M to $100M (USD),Baltimore,MD
133,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,2,1,0,0,1,0,https://www.indeed.com/rc/clk?jk=cdb2006cc7fa4e4a&fccid=e8a6241bc4fe2964&vjs=3,Cincinnati Reds,"Cincinnati, OH 45203",Data Scientist,https://www.indeed.com/cmp/Cincinnati-Reds/,201 to 500,"Restaurants, Travel and Leisure",$1M to $5M (USD),Cincinnati,OH
134,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,8,0,0,0,0,1,0,0,0,1,0,1,0,3,0,https://www.indeed.com/rc/clk?jk=c2609ea2acf765f2&fccid=734cb5a01ee60f80&vjs=3,Microsoft,"Cambridge, MA 02142",MAIDAP Data Scientist- Students and Recent Graduates,https://www.indeed.com/cmp/Microsoft/,"10,000+",Internet and Software,more than $10B (USD),Cambridge,MA
135,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=ef1759764a608662&fccid=4c318869610f8e64&vjs=3,N C Q A,"Washington, DC 20005",Data Scientist,,,,,Washington,DC
144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,1,0,1,0,https://www.indeed.com/company/AE-Business-Solutions/jobs/Data-Scientist-0d5be555eec76221?fccid=d7a37a263bb74a01&vjs=3,AE Business Solutions,"Dallas, TX",Data Scientist (Risk Management),,,,,Dallas,TX
145,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,0,0,0,2,2,0,0,3,0,https://www.indeed.com/rc/clk?jk=4c6140ad5a1baf4a&fccid=cf4976b1a250fb07&vjs=3,Strike Social,"Chicago, IL 60606",Data Scientist (Entry Level),https://www.indeed.com/cmp/Strike-Social/,2 to 10,,$25M to $100M (USD),Chicago,IL
170,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,0,https://www.indeed.com/rc/clk?jk=ec4b2c6094fb1bf4&fccid=fd1f6255717cee80&vjs=3,University of Maryland,"College Park, MD 20740",Junior Data Scientist,https://www.indeed.com/cmp/University-of-Maryland-University-College/,"10,000+",Education and Schools,$1B to $5B (USD),College Park,MD
171,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,0,https://www.indeed.com/rc/clk?jk=ec4b2c6094fb1bf4&fccid=fd1f6255717cee80&vjs=3,University of Maryland,"College Park, MD 20740",Junior Data Scientist,,,,,College Park,MD
173,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,0,https://www.indeed.com/rc/clk?jk=ec4b2c6094fb1bf4&fccid=fd1f6255717cee80&vjs=3,,,Junior Data Scientist,https://www.indeed.com/cmp/University-of-Maryland-University-College/,"10,000+",Education and Schools,$1B to $5B (USD),,
174,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,0,https://www.indeed.com/rc/clk?jk=ec4b2c6094fb1bf4&fccid=fd1f6255717cee80&vjs=3,,,Junior Data Scientist,,,,,,
179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=22d7cfc1cea25b36&fccid=8af6205f85b14080&vjs=3,eureka strategic consulting,"Columbia, MD 21045",Data Scientist,,,,,Columbia,MD
181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=22d7cfc1cea25b36&fccid=8af6205f85b14080&vjs=3,,,Data Scientist,,,,,,
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,https://www.indeed.com/rc/clk?jk=b6ae88b4c9661d7e&fccid=e20c9dc5e88f0a63&vjs=3,MedStar Health Research Institute,"Washington, DC 20008",Data Scientist,https://www.indeed.com/cmp/Medstar-Health/,"10,000+",Health Care,$1B to $5B (USD),Washington,DC
184,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,https://www.indeed.com/rc/clk?jk=ed0c762e9ba70332&fccid=f3b836e645f9b36d&vjs=3,SAIC,"Upper Marlboro, MD",Data Scientist,https://www.indeed.com/cmp/SAIC/,"10,000+",Aerospace and Defense,$100M to $500M (USD),Upper Marlboro,MD
